Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,description_wordcount
1,30,307,0,1,3,5,7,2,1,1,1,1,1,1,0,41326,4a314897d528bffe776bb155e01b15be,0,9746bbe83,4.0,0,92
1,4,307,0,2,3,5,0,2,1,1,1,2,1,1,0,41326,4a314897d528bffe776bb155e01b15be,0,6c8fc6e8f,2.0,0,58
1,4,307,307,1,3,5,0,2,1,1,1,2,1,1,0,41326,4a314897d528bffe776bb155e01b15be,0,45538ddfb,4.0,0,65
2,14,272,249,3,2,4,7,2,2,2,2,2,1,3,0,41327,cf388d3042875c5faa2c6e6f6cfcf26d,0,b62b7f5b8,3.0,0,163
2,2,299,0,1,7,0,0,1,1,2,2,2,1,1,0,41401,d812ff283ee87286f1dcde3531126234,0,3c313d5d8,1.0,0,58
1,36,72,307,2,1,2,0,2,2,3,3,1,1,1,0,41324,7c0e9f313d4ee3c1688b03da77edd1f4,0,31dc9cfa4,3.0,0,47
2,4,285,266,3,1,2,6,1,3,1,3,2,1,3,0,41326,73832b6088a001f3e5aeb99118e3b244,0,82bac81fa,6.0,0,166
2,6,265,0,1,6,0,0,1,1,2,2,2,1,1,0,41326,73832b6088a001f3e5aeb99118e3b244,0,87872d82e,3.0,0,24
1,36,307,307,1,7,0,0,1,3,3,3,3,1,1,0,41336,1824c678787391b256b38e3e1386884c,0,dbdbf9296,2.0,0,10
1,36,307,307,1,2,0,0,1,3,3,3,3,1,1,0,41336,1824c678787391b256b38e3e1386884c,0,55d408cb8,2.0,0,16
2,5,266,0,2,7,0,0,1,2,2,2,2,1,1,0,41336,6e1f8d1394f79fbd238e60c70628175c,0,b4c87cc29,0.0,0,14
2,3,266,271,2,2,6,7,2,1,2,1,2,1,2,0,41326,f99bf09b30b9d95a5ccba8f1ca20e5ae,0,2bb647d16,6.0,0,123
2,3,265,271,2,1,2,7,2,2,2,1,2,1,1,0,41326,f99bf09b30b9d95a5ccba8f1ca20e5ae,0,07af2a6b8,5.0,0,29
1,84,141,0,1,3,0,0,3,3,1,1,3,1,1,0,41326,8572738c6c35c034e97fa487ab2d944d,0,e07f48907,1.0,0,24
1,24,179,0,2,5,7,0,2,3,1,1,2,1,1,200,41327,a96243c3adb3ad7599732e1ca604193d,1,f3595ef5a,7.0,0,21
1,2,307,0,3,1,2,5,2,2,3,3,2,1,4,0,41327,a96243c3adb3ad7599732e1ca604193d,0,bcb02cffb,1.0,0,19
1,14,205,0,2,2,7,0,1,2,1,1,2,1,1,200,41327,a96243c3adb3ad7599732e1ca604193d,0,c88bcb58e,4.0,0,50
1,25,75,0,2,2,0,0,1,1,1,1,2,2,1,0,41327,a96243c3adb3ad7599732e1ca604193d,0,5f5642496,5.0,0,65
2,96,292,0,2,2,5,0,2,1,2,2,1,1,1,0,41401,93af0a4cfae863ca7d5cbffa527afbb6,0,cbf99eb85,3.0,0,156
1,6,307,0,2,7,0,0,2,1,1,1,1,2,1,48,41326,e0963596bf787fae829ad89b05ef229f,0,59f2cd37b,0.0,0,16
1,6,307,0,2,2,0,0,2,1,1,1,1,1,1,48,41326,e0963596bf787fae829ad89b05ef229f,0,27d302a23,0.0,0,3
1,1,307,0,2,2,0,0,2,1,2,1,2,1,1,48,41326,e0963596bf787fae829ad89b05ef229f,0,4abb1867a,0.0,0,19
2,4,266,0,3,1,3,7,2,1,2,2,2,1,3,0,41326,0fc9652d755c008c58ce9d31d34a73c9,0,dc5c7abdb,3.0,0,3
1,18,307,189,2,1,0,0,2,1,1,1,1,1,1,0,41326,a4892f3a64798dd3916d946ec13822da,0,002efc654,4.0,0,98
2,1,266,0,3,3,7,0,1,1,2,2,2,1,5,0,41326,45d56ecdf25d97bca579a0debbd95bcd,0,d310b3bac,2.0,0,81
1,1,307,0,1,1,2,7,2,2,2,2,2,1,4,0,41326,152b98aa48937b78b35b8fc6c046fd58,0,59432e3d6,14.0,0,47
2,7,266,0,3,1,7,0,2,2,1,1,1,1,2,0,41326,1d8ea69f0370cb2064fdfebbf11ed718,1,4330d10a7,9.0,0,61
1,8,307,0,2,2,0,0,1,1,1,1,1,1,1,0,41401,b49e59b0942a1c2f56b306d52cc850e5,0,96f79176d,2.0,0,47
1,8,307,0,2,1,2,0,2,1,1,1,1,1,20,0,41401,b49e59b0942a1c2f56b306d52cc850e5,0,0ed10bc25,3.0,0,50
2,1,243,249,1,1,4,7,2,1,2,1,2,1,3,0,41345,d40f9568ab2ea99cebb654c8128548d7,0,bcab0cceb,2.0,0,41
1,1,307,0,3,2,7,0,1,1,2,2,2,1,2,0,41345,d40f9568ab2ea99cebb654c8128548d7,0,9c32ab9e6,4.0,0,94
2,2,265,0,2,3,0,0,2,2,2,2,2,1,1,0,41401,7c9129f0bb1e897ba5531f6bf0dbe0ce,0,25c4bbdac,5.0,0,16
2,1,266,0,2,1,7,0,1,2,2,2,2,2,1,0,41401,7c9129f0bb1e897ba5531f6bf0dbe0ce,0,f5b7a0d19,2.0,0,4
2,1,265,0,2,1,7,0,1,2,2,2,2,2,1,0,41401,7c9129f0bb1e897ba5531f6bf0dbe0ce,0,36a4e40d7,3.0,0,22
1,1,307,307,3,2,5,7,2,1,2,2,2,1,4,0,41326,3636dc5116021aa125d8ca45f9835e38,0,1c035b151,6.0,0,55
2,2,265,0,3,4,7,0,1,2,2,1,2,2,2,0,41326,1308f5206e9ea620c878c3cf1066078b,0,46c0b1465,6.0,0,16
2,1,266,0,2,1,4,0,1,1,2,1,2,1,1,0,41326,1308f5206e9ea620c878c3cf1066078b,0,9de5669c6,2.0,0,83
2,2,266,0,3,1,4,7,2,1,2,2,2,1,5,0,41326,cb1a81d62495674f2aaa82431bbe175f,0,988f684fa,3.0,0,31
2,2,266,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,cb1a81d62495674f2aaa82431bbe175f,0,d89f7c7d5,3.0,0,73
1,2,307,0,3,2,7,0,1,1,1,1,2,1,3,0,41326,64250e57026d10dfd1cef33b0f1decd9,0,078a750ec,7.0,0,154
1,2,307,0,3,1,0,0,2,1,1,1,2,1,4,0,41326,64250e57026d10dfd1cef33b0f1decd9,0,1f8b61164,5.0,0,102
1,1,307,0,2,2,0,0,1,1,2,1,2,2,1,0,41326,bc70d3d3b250a512de46c8b3a41dd6c3,0,171d94554,2.0,0,180
1,24,76,307,1,1,7,0,2,1,1,1,2,1,1,0,41326,1d4b463e96c7e07077bcd3503879587a,0,61f979555,11.0,0,281
1,2,307,0,2,5,7,0,2,2,1,1,2,1,1,90,41415,1d977e3adf2867ab91db21d7d803b122,0,5a98c94bf,1.0,0,56
1,2,307,0,2,5,0,0,2,1,1,1,2,1,1,90,41415,1d977e3adf2867ab91db21d7d803b122,0,17b787e5f,1.0,0,58
2,1,265,0,2,1,7,0,1,2,2,1,2,2,1,50,41415,1d977e3adf2867ab91db21d7d803b122,0,be2dce744,3.0,0,77
1,2,307,0,2,4,0,0,2,1,1,1,2,1,1,90,41415,1d977e3adf2867ab91db21d7d803b122,0,afa3a8d80,2.0,0,56
2,48,306,0,1,1,7,0,2,1,3,1,1,1,1,0,41401,c5801bee9f173e11ae2caa94cfb3942e,0,ffbbed680,2.0,0,42
2,0,265,0,3,1,6,7,2,2,2,2,2,1,6,0,41401,f4d46ab3dcfd0204f81726a2f1922d0e,0,9304eef29,5.0,0,41
1,2,307,141,1,2,7,0,1,1,1,3,3,1,1,0,41326,58e93c17b9ac1db2414332eebc4012e5,0,08206fa96,5.0,0,97
2,36,264,264,2,1,6,7,2,3,2,2,2,1,4,0,41326,7faddbddcdc76d79b148d403a048d06a,0,c7582e4d8,5.0,0,28
2,1,264,264,2,1,6,7,2,3,2,2,2,1,4,0,41326,7faddbddcdc76d79b148d403a048d06a,0,74effbe7b,6.0,0,16
2,3,266,0,1,4,5,0,1,1,2,2,2,1,1,0,41326,7faddbddcdc76d79b148d403a048d06a,0,bb8c46789,5.0,0,72
2,1,265,266,3,2,3,6,1,2,2,2,2,1,4,0,41326,7faddbddcdc76d79b148d403a048d06a,0,4a2f6d95f,4.0,0,58
2,12,266,0,1,2,0,0,2,1,1,1,1,1,2,0,41401,fcc712fce20b1d56784a46c67f75e72d,0,ffc9bd892,1.0,0,57
2,2,266,0,3,3,6,7,2,2,2,1,2,1,4,0,41401,ae65749a5a389c2109c2673a90b92410,0,c6a1fceab,10.0,0,202
2,36,289,266,2,6,7,0,2,1,3,1,2,1,1,0,41401,ae65749a5a389c2109c2673a90b92410,0,342d2f01d,3.0,0,121
1,12,7,173,1,1,0,0,2,1,1,2,2,1,1,0,41336,2cf57fe0d221d71e3d55439ce4976ade,0,113541c60,1.0,0,8
2,1,285,264,3,1,5,6,2,3,2,2,2,1,4,0,41326,ad2039e38d86cbbc01fcb14e973c2657,0,ca6c7d843,16.0,0,145
2,3,264,264,3,1,5,7,1,3,2,2,2,1,3,0,41325,2fc9e91cb73d755bdb82ad966e52ff20,0,22c02dba7,7.0,0,56
2,2,264,264,3,1,7,0,3,3,2,2,2,1,2,0,41325,2fc9e91cb73d755bdb82ad966e52ff20,0,2b22b3b27,5.0,0,39
2,3,266,266,3,1,2,5,1,1,2,2,2,1,4,0,41325,2fc9e91cb73d755bdb82ad966e52ff20,0,e6561df79,4.0,0,19
1,2,307,0,1,1,0,0,2,1,3,3,3,1,1,0,41326,7cc1f98c583988929bbe0b1f15691827,0,279b54c9f,1.0,0,40
2,1,265,0,1,1,7,0,1,2,1,1,2,2,1,0,41401,5cf84954c12f9aaa78602b279f28aff8,0,577ad435f,2.0,0,174
2,3,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41326,0c2c7b2575f61dcae1d5094c9836f373,1,3575a4235,4.0,0,118
2,1,265,0,1,6,7,0,2,2,2,2,2,1,1,30,41326,5dd923af574aa4f90e6ffa91b2a92e33,0,6958224ae,2.0,0,14
2,1,266,0,3,2,5,0,2,1,2,2,2,1,5,30,41326,5dd923af574aa4f90e6ffa91b2a92e33,0,7c1bf73d7,1.0,0,14
2,5,266,0,1,4,5,0,2,1,2,1,2,1,1,0,41326,21357d31bd7a2cc1de7acf2ef6598535,0,1b834ceb7,3.0,0,3
2,18,266,266,2,1,3,7,2,1,1,1,1,1,2,0,41326,77a5004a2ac4c3467096bd5252fdbf10,0,80ed5536d,5.0,0,118
2,3,266,0,2,1,4,7,2,1,2,2,2,1,1,0,41326,63b45772b52b019dfa2527b5ae0b8a4c,0,6d6822ce6,1.0,0,17
2,2,266,0,2,7,0,0,2,1,2,2,2,1,1,0,41401,ae76788767d9f12f6fd16712a83cb24a,0,10fee68e0,2.0,0,33
2,24,289,0,2,6,0,0,2,1,2,1,2,1,1,300,41401,ae76788767d9f12f6fd16712a83cb24a,0,11a612e80,3.0,0,26
2,2,266,265,1,6,0,0,2,1,2,2,2,1,1,0,41401,ae76788767d9f12f6fd16712a83cb24a,0,eabd3737a,5.0,0,28
2,8,285,0,1,5,0,0,2,3,1,1,2,1,1,200,41401,ae76788767d9f12f6fd16712a83cb24a,0,504f7df66,5.0,0,10
2,7,266,0,2,1,2,0,1,1,3,1,1,1,1,0,41401,42f1c930e3e115106087ecfe6d3f52ba,0,ead10ce0b,7.0,0,205
2,7,266,0,2,2,6,7,2,1,3,1,1,1,1,0,41401,42f1c930e3e115106087ecfe6d3f52ba,0,139f84262,6.0,0,168
2,2,266,0,3,1,2,0,2,1,2,2,2,1,3,0,41401,42f1c930e3e115106087ecfe6d3f52ba,0,2d134abae,4.0,0,128
2,36,243,0,2,4,7,0,3,1,2,1,2,1,3,0,41336,f6974218feccca94387ed411d407e7e3,0,9100f5667,1.0,0,47
2,48,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41336,0efaaf21ec4b6556a8fa92e8b6b2cb0e,0,7dad7a683,0.0,0,18
1,5,307,128,2,2,7,0,2,2,1,1,2,1,1,0,41401,814e03a0227b5d72a7cb380133caabd5,0,f5b8c8a12,10.0,0,88
1,4,307,218,2,2,0,0,3,2,1,1,2,1,2,0,41401,814e03a0227b5d72a7cb380133caabd5,0,79d0931f6,2.0,0,53
1,17,307,0,2,1,2,5,3,1,1,1,1,1,2,0,41401,814e03a0227b5d72a7cb380133caabd5,0,df615c4f7,3.0,0,28
1,7,307,103,1,2,3,0,2,2,1,1,1,1,1,0,41401,814e03a0227b5d72a7cb380133caabd5,0,e1c451d2d,2.0,0,88
1,1,307,0,2,2,3,0,2,1,2,2,2,1,1,0,41401,814e03a0227b5d72a7cb380133caabd5,0,5222034a7,2.0,0,41
1,3,307,0,1,6,7,0,2,1,1,1,2,2,1,0,41401,814e03a0227b5d72a7cb380133caabd5,0,2864bc6c0,5.0,0,67
1,4,218,307,3,2,0,0,2,2,1,1,1,1,2,0,41401,814e03a0227b5d72a7cb380133caabd5,0,1c84540d7,1.0,0,79
1,17,307,0,2,1,2,5,3,1,1,1,1,1,1,0,41401,814e03a0227b5d72a7cb380133caabd5,0,f1a6b293d,3.0,0,93
1,24,307,0,1,2,7,0,2,2,1,3,3,1,1,0,41326,e4fe40de40bd503a630a975fedbb9ba4,0,8d9e94432,2.0,0,5
1,10,307,0,1,1,0,0,2,1,3,3,2,1,1,0,41401,6b5d5e99cd00b1a9bed30795d554c0e4,0,1904c9f75,3.0,0,28
1,5,152,0,2,2,0,0,1,1,1,1,2,1,1,200,41325,8c05b2cc316ee046cab8b2b4dc32be59,0,85f591019,0.0,0,32
1,9,152,0,2,2,0,0,1,1,1,1,2,1,1,0,41325,8c05b2cc316ee046cab8b2b4dc32be59,0,57126a03c,0.0,0,120
2,2,265,266,2,3,4,0,1,1,2,1,2,1,1,0,41326,4fd1853f0a0b2277cc64109f177f1d69,0,930ae76c8,4.0,0,11
2,24,263,0,1,1,4,7,2,1,1,1,1,1,3,0,41401,aa3ab713e72b4ff77302fb904f4cecf1,0,e9e152296,1.0,0,57
2,48,299,0,2,6,7,0,2,1,1,1,1,1,3,0,41401,aa3ab713e72b4ff77302fb904f4cecf1,0,b65a284a9,1.0,0,31
2,24,254,0,1,1,7,0,2,1,1,1,1,1,3,0,41401,aa3ab713e72b4ff77302fb904f4cecf1,0,a78586662,1.0,0,47
1,2,307,307,1,6,0,0,2,1,2,2,2,1,1,0,41401,114f442170c54056f04decb03e570281,0,6d92c1ff6,4.0,0,33
2,4,266,266,3,6,0,0,2,1,2,2,1,1,3,100,41326,6b4f7dd2a773abe28ebb9e7b5f8c9a32,0,b2a3434ab,7.0,0,84
1,36,307,0,1,1,7,0,3,1,3,3,3,2,1,0,41326,ed3cfcb34305bedd1c394c9d3f217029,0,a04dfb55f,1.0,0,76
2,3,266,0,1,1,2,6,2,1,1,1,1,1,1,0,41401,913de25e6323297fdd139f05edd1347d,0,68e1a0e38,8.0,0,123
2,5,266,0,1,1,2,5,2,1,2,1,1,1,1,0,41401,913de25e6323297fdd139f05edd1347d,0,963661d40,17.0,0,246
1,72,307,0,1,1,2,5,2,1,1,1,1,1,1,0,41401,81e21c3873c484f158806feef46ce7f2,0,84800ca47,8.0,0,270
2,24,285,0,1,6,7,0,3,3,1,1,2,1,1,200,41326,f0b71cbf542f1bd18d5a9203c9878ed5,0,6a92ce29a,10.0,0,87
2,24,254,0,3,2,3,7,1,1,2,2,2,1,6,0,41401,91380e0df75321fe4750c5778220abab,0,9c74f1e52,5.0,0,128
1,96,307,187,1,3,4,0,3,2,1,1,2,1,1,0,41326,f7ca66cf186c95f32e7579a126d147d8,0,f14f6d7c5,3.0,0,294
1,1,307,307,3,1,7,0,2,1,2,2,2,1,7,0,41330,7a6ba15c0fce60d6a59f577f61d4eb2b,0,1a84ca4a0,3.0,0,3
2,5,265,0,3,1,7,0,1,2,2,2,2,1,3,0,41326,6f18e108f3ec08c91b091e413aeb7046,0,9affe6be5,3.0,0,30
2,2,264,0,1,1,6,7,1,2,2,1,2,1,2,0,41326,281c2f2c805cd0df1cc6ea0076aadcbd,0,5ef33a2b3,5.0,0,360
1,6,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41401,032d07b3f95f5d9ba197a1f0d202b285,0,8d34aa54b,3.0,0,109
1,4,307,0,1,2,0,0,2,1,3,3,2,1,1,0,41336,f4e34ea324ab4f7b2328a975bb8e3419,0,95bc41609,2.0,0,62
2,5,266,0,1,1,6,0,1,1,1,1,1,1,1,0,41401,d94d883043f49fe1a65b446f82b9a57c,0,bfdac9cee,2.0,0,15
1,36,179,0,1,2,0,0,1,1,1,1,1,1,1,0,41326,18d331dbdf0c6ae878b333dff8f4334d,0,dda2a6966,1.0,0,16
2,3,266,266,3,1,6,7,2,1,3,3,3,1,11,0,41326,d35cdfe4332992aef3d74fea10f0d6a4,0,3a2cb5be8,5.0,0,53
2,7,285,284,3,3,4,5,2,2,3,3,3,1,4,0,41401,bc15171b6e387c18387363f2895d74dd,0,0b2c8dd70,1.0,0,75
1,1,307,307,2,1,7,0,2,2,1,1,3,1,1,0,41335,7dce9bbdab6b637186f0648b0496b5f1,0,4f983f3ee,3.0,0,72
2,1,265,0,2,1,7,0,2,2,2,2,2,1,1,50,41326,08636116c15d5ba3649500fa5a061ab1,0,0c14eab73,1.0,0,52
2,1,265,0,1,3,4,0,2,2,2,2,2,1,1,50,41326,08636116c15d5ba3649500fa5a061ab1,0,cea98e1ab,1.0,0,52
1,12,307,0,1,2,0,0,2,3,3,3,3,2,1,0,41326,08636116c15d5ba3649500fa5a061ab1,0,4866e1bc1,3.0,0,108
2,4,265,0,3,1,6,0,2,2,2,1,2,1,5,0,41367,ee9310dd61a0f89b75e927b0468139a8,0,fb34fb816,2.0,0,5
1,24,307,0,1,2,0,0,2,3,3,3,3,1,1,0,41326,f741ff9f5349c6048647bd0ffc541e7d,0,2b5ba8a36,1.0,0,17
2,14,266,0,2,6,7,0,2,2,1,1,2,1,1,0,41326,ca0109c86304329a38537e703230e968,0,45062ca1c,10.0,0,6
2,12,253,299,2,2,5,0,2,2,2,2,2,1,1,0,41401,2b3097db03b3024e516f031c80050ba6,0,ad1ebfca0,2.0,0,37
2,3,285,265,1,5,7,0,2,2,1,1,1,1,1,100,41326,f287b8e84ca6e2f682d09720b2f1013c,0,935418037,5.0,0,32
2,4,266,0,1,1,3,0,2,1,2,2,2,1,2,0,41401,56711fc302d21ef0b8e7cfaf561d63ee,1,a2d642640,3.0,0,89
1,4,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,52c3ef71ab625622c5d15a1c91973d6e,0,d741c420e,2.0,0,184
1,1,307,0,3,1,0,0,1,1,2,2,2,1,4,0,41401,9f380462f8eb09f4fbebec5ae6980503,0,06a4ee8e3,1.0,0,12
1,8,307,0,1,2,0,0,1,2,3,3,3,1,1,0,41326,3bcb764a82ebc6169a251883e362804c,0,b24df21ac,3.0,0,3
1,2,307,0,1,1,2,7,2,2,2,2,2,1,4,0,41326,524d1c1d7d4bb274bb55cb9afd13620a,0,b951818f3,4.0,0,81
1,1,307,0,3,2,7,0,2,1,2,2,2,1,9,0,41326,7fc4839d523d469ce18231008cab53ab,0,ffc5dccdd,19.0,0,75
1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,9bb2fcaf29fe03c60ad2bbf1df99df06,0,909f17843,1.0,0,28
2,2,265,0,2,1,5,7,1,2,2,2,2,2,1,0,41326,9bb2fcaf29fe03c60ad2bbf1df99df06,0,c25d7adf6,6.0,0,80
1,36,109,0,1,3,5,0,3,2,3,1,3,1,1,0,41326,9bb2fcaf29fe03c60ad2bbf1df99df06,0,11f2df8c0,2.0,0,152
1,3,307,0,3,2,5,7,2,1,2,2,2,1,3,0,41326,9d8649aabb83d5462da1e52f8ac5eb5d,0,59895a1d4,3.0,0,13
2,20,254,266,2,1,2,7,3,1,2,1,2,1,1,0,41401,7fad1ea70ca28b6e47a37e6050cd8923,0,d7ab1bcc0,5.0,0,17
1,96,307,0,1,1,7,0,2,2,1,1,1,1,1,0,41326,b9632513f0b12c15f6dbd96615c29ade,0,4ac6d89f1,2.0,0,136
1,1,307,0,3,1,2,0,2,1,2,2,3,1,2,0,41326,03909c0cdb315bb42560621d917d8fdb,0,3ee1cbfb5,8.0,0,23
1,3,109,141,3,2,4,7,1,2,2,2,1,1,4,500,41326,7cb40d3d98977c2383c13c2c81261b79,0,d46b67376,6.0,0,33
1,3,173,0,2,2,0,0,1,2,2,2,1,1,2,500,41326,7cb40d3d98977c2383c13c2c81261b79,0,93aab22af,3.0,0,13
2,36,285,0,1,6,7,0,2,2,1,1,1,1,1,400,41326,54c10fe75c93bf997fb6cc899493270a,2,c719a018f,12.0,0,141
2,12,285,276,2,1,6,7,2,3,1,1,2,1,1,400,41326,54c10fe75c93bf997fb6cc899493270a,5,0a00680eb,18.0,0,164
2,43,285,0,2,1,2,3,2,3,1,1,1,1,1,300,41326,54c10fe75c93bf997fb6cc899493270a,1,40f108d98,7.0,0,183
1,1,307,307,3,5,6,7,2,2,2,2,2,1,3,0,41401,726ba1ed08047ec232019fe7e8f412d7,0,a2968f580,3.0,0,16
1,1,307,307,1,1,2,0,2,1,2,2,2,1,2,0,41401,726ba1ed08047ec232019fe7e8f412d7,0,65d4edfaf,1.0,0,31
1,2,307,307,3,1,2,7,2,1,2,2,2,1,7,20,41401,726ba1ed08047ec232019fe7e8f412d7,0,120dde8d1,7.0,0,13
2,24,266,0,3,1,4,7,2,1,1,1,1,1,2,0,41401,09a4dd1c58f876d81780728b7df2e689,0,dabff4779,2.0,0,70
2,15,266,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,88b00a74a321462921ec60ac017fcfd3,0,8bf8d30ff,2.0,0,51
1,1,307,307,3,1,2,7,1,2,2,2,2,1,7,0,41330,f9e7b93dab1f0da5353353b232ba1505,0,c0da8b13d,2.0,0,12
1,60,50,307,1,4,0,0,3,1,1,1,1,1,1,100,41336,69abc5441c8fe64666f072e4ac205773,0,2a9efd9a9,1.0,0,13
2,1,266,0,3,1,4,7,1,1,2,2,3,1,3,0,41336,a5bbacda8f20a7304f676902df6d6b23,0,715dd9e7d,1.0,0,18
1,84,20,0,2,2,7,0,2,1,1,1,1,1,1,300,41327,57ab981323046546045d0b85c4db4792,0,79c81203d,1.0,0,43
2,9,299,273,3,2,7,0,2,1,2,2,2,1,3,0,41401,7758f4ccafa71ba52f4d625f5fa68344,0,0ac008083,3.0,0,104
2,5,243,266,3,6,0,0,2,1,2,1,2,1,2,0,41326,d711fe0c52bc9913ca1f06bfce2dfc24,0,6358b3642,2.0,0,64
1,12,307,75,2,2,0,0,2,1,1,1,1,1,1,0,41335,bb75dc73998c140684182b8da1949def,0,4ecd78b51,6.0,0,58
2,2,265,0,1,7,0,0,1,2,2,2,2,1,1,0,41326,24a1db0dfaf32c6427778f13d8eca5d7,0,1bfff15ee,3.0,0,13
1,2,307,85,1,1,4,6,2,1,1,1,1,2,1,0,41326,d1564e294365bfda856d9371e3c37ecf,0,567447f98,6.0,0,64
1,1,307,307,1,2,7,0,3,1,2,2,2,2,2,0,41326,deddd33b02a83726a160d63f539ed0e3,0,7d7cbe3da,5.0,0,78
1,3,307,307,2,1,2,0,2,1,2,2,2,1,2,0,41326,deddd33b02a83726a160d63f539ed0e3,0,79c9fdc2f,5.0,0,50
2,0,266,266,3,1,2,3,1,1,2,2,2,1,8,0,41401,f8accc44bc6540e906b9aca40a5ab106,0,a472c88d1,4.0,0,172
1,6,307,0,2,1,2,0,2,1,2,2,3,2,1,0,41326,47a488ff533e219f8fc82abc02bb0ec6,0,764069c3d,1.0,0,49
1,6,307,0,1,1,2,0,2,2,2,2,3,1,1,0,41326,47a488ff533e219f8fc82abc02bb0ec6,0,26f53b03b,1.0,0,59
2,3,285,264,2,5,6,0,2,3,2,2,2,1,1,0,41326,4ac35d3a2e59755754569e2aa953f62d,0,ecd39ce63,2.0,0,12
2,1,247,276,3,1,6,7,2,2,2,2,2,1,3,0,41326,a9be7b6ea305f350f5b655b1d6b2f2d0,0,664e5cce2,1.0,0,47
1,2,307,0,3,1,2,6,2,2,2,1,3,1,4,0,41326,78f05e56e1de3b8364caf550de6c0c89,0,412234a46,2.0,0,13
1,3,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,78f05e56e1de3b8364caf550de6c0c89,0,36445ac53,1.0,0,2
1,3,307,0,2,2,0,0,2,2,3,3,3,1,1,0,41401,fd0a429811e9465126c444858dc70537,0,03c9f5406,1.0,0,32
1,1,307,0,1,5,0,0,1,1,2,2,2,1,1,0,41330,d75fb71b9017c70fa1c1e05f1e8e8899,0,6d84c2251,2.0,0,13
1,2,307,109,2,3,0,0,2,2,2,2,2,1,1,0,41401,4ee0864350ebd1056cbc216269ece318,0,d7807e681,3.0,0,12
1,1,307,109,3,1,3,0,3,2,2,2,2,1,4,10,41401,4ee0864350ebd1056cbc216269ece318,0,696a7b860,4.0,0,11
2,1,266,0,2,1,6,7,2,1,3,3,3,1,1,0,41401,70812c33ac4918e85155de815bb6bfde,0,25493a244,5.0,0,58
2,12,266,265,1,2,7,0,2,1,1,1,1,1,2,0,41326,4ae1f4feef0b35e07995b97772d609e9,0,835179386,4.0,0,93
2,4,266,0,2,5,6,7,2,1,2,2,2,1,1,0,41401,27fa38d3ab0d83853bc5b6f2c4891cb0,0,33dd4f30a,1.0,0,30
2,2,266,0,2,2,3,7,2,1,2,2,2,1,1,0,41401,27fa38d3ab0d83853bc5b6f2c4891cb0,0,7f828cd9c,1.0,0,30
2,4,266,0,2,2,5,7,2,1,2,2,2,1,1,0,41401,27fa38d3ab0d83853bc5b6f2c4891cb0,0,d5687495e,2.0,0,19
2,10,266,0,2,1,2,7,2,1,2,2,2,1,1,0,41401,27fa38d3ab0d83853bc5b6f2c4891cb0,0,ec71be2ab,1.0,0,34
2,1,265,0,3,1,6,7,2,2,2,1,2,1,3,0,41401,6201d75f607c8ec0efa86bb73d30bd14,0,474329e9b,10.0,0,62
2,1,266,0,3,1,4,7,2,1,2,1,2,1,3,0,41401,6201d75f607c8ec0efa86bb73d30bd14,0,ef6f7b33a,2.0,0,89
1,4,307,0,2,2,0,0,2,1,1,1,2,2,1,30,41326,e278d901879bb8f95afddb46b0e73c74,0,f2efb0fc2,2.0,0,70
1,2,307,0,1,4,0,0,2,1,1,1,2,1,1,0,41326,9fbfb5141cf679293c34a900954a45d9,0,5289587e1,14.0,0,123
2,2,266,0,2,3,4,7,1,1,2,2,2,1,1,0,41326,9fbfb5141cf679293c34a900954a45d9,0,63ecee81a,11.0,0,178
1,48,205,0,1,2,7,0,1,2,3,3,3,1,1,0,41326,9fbfb5141cf679293c34a900954a45d9,0,e316eb837,4.0,0,125
1,2,307,0,2,1,2,0,1,1,2,1,2,1,1,0,41330,ef0dac47a7e60e8929f7e260b2152189,0,42fd84c54,5.0,0,41
1,13,307,0,2,1,2,6,2,2,1,1,1,1,1,0,41336,ae590aebdb560498edb1d2c97dcc46b3,0,713cb0aeb,1.0,0,7
1,1,307,0,2,2,3,0,2,1,2,1,2,1,3,0,41326,439da94c3d11374b3e91e172fd01bf23,0,6f5bafcb3,3.0,0,14
1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41326,65c909b565c715bcdc04fc2d9f13b3c4,1,217699d93,5.0,0,74
1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,65c909b565c715bcdc04fc2d9f13b3c4,1,de91d4747,5.0,0,74
2,3,266,0,2,1,6,7,2,1,2,1,2,1,1,0,41326,20ee5dcca32f594ecf5d97d890be09d9,0,c544699c7,3.0,0,51
2,4,266,0,3,1,3,7,2,1,1,1,2,1,2,0,41326,20ee5dcca32f594ecf5d97d890be09d9,0,0eb779abf,5.0,0,56
