Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,description_wordcount
2,10,276,0,2,2,5,7,2,2,1,1,2,1,1,50,41401,1876,0,19b80fb4d,1.0,0,139
2,3,265,0,1,4,0,0,3,2,1,1,2,1,1,150,41326,8,0,df9b18c1e,3.0,2,69
1,24,109,307,2,2,0,0,3,2,1,1,1,1,1,0,41326,272,0,7fe0a86f8,5.0,4,79
1,72,307,0,2,4,5,0,2,2,1,1,1,1,1,0,41326,5599,0,bbe6ff890,9.0,3,92
2,18,266,265,2,2,3,7,2,1,2,1,2,1,1,0,41401,788,0,ef91ae200,3.0,3,22
1,12,213,307,2,7,0,0,2,2,3,3,3,1,1,0,41326,753,0,0e736f310,4.0,4,64
2,1,266,0,1,1,7,0,2,2,2,2,2,1,1,30,41326,7011,0,324232e54,2.0,4,51
2,2,266,0,2,1,2,0,1,1,3,3,3,1,2,0,41401,6099,0,84f308399,5.0,1,8
2,4,266,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,3593,0,75a6186e3,3.0,0,92
1,2,307,0,2,3,0,0,2,1,1,1,2,1,1,0,41326,4999,1,a554dbeca,2.0,2,17
2,8,266,0,1,4,7,0,2,1,2,2,2,1,1,20,41401,3039,0,f368b7ef1,2.0,4,8
2,13,299,0,1,4,7,0,2,1,2,2,1,1,1,50,41326,1845,0,dfb59bbe9,1.0,4,5
2,1,266,0,1,1,7,0,2,1,2,2,2,1,1,0,41401,5149,0,8bacce548,2.0,1,27
2,12,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41327,4461,0,342b7d5b9,5.0,0,58
1,2,307,0,1,1,2,7,2,2,2,1,2,1,1,0,41401,3486,0,24bbd04ce,5.0,1,120
2,4,266,265,2,1,7,0,2,2,1,2,2,1,1,0,41326,3496,0,e3fcd8a2f,4.0,2,115
2,112,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,5664,0,e3b589e13,5.0,0,50
1,2,31,189,1,1,2,0,2,1,2,2,2,1,1,0,41326,3522,0,25d4c7493,1.0,1,29
2,5,265,0,2,3,7,0,2,2,2,1,2,1,1,150,41327,4679,0,a8a2aecc3,5.0,4,140
1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,41401,4110,0,1c92ce464,8.0,2,139
1,24,307,0,2,5,7,0,2,2,1,1,1,1,1,1,41326,4171,0,37a11cc19,5.0,4,122
1,9,307,0,2,2,5,7,2,1,1,1,1,1,1,0,41326,1347,0,9664bcecb,11.0,4,16
2,60,264,0,1,1,2,7,3,3,1,1,1,1,1,0,41326,6043,0,0d25f084f,3.0,2,89
1,3,307,0,2,5,7,0,2,1,2,2,2,1,1,25,41401,2292,0,1de14fafa,3.0,0,73
1,3,307,0,2,1,2,5,3,1,3,3,2,1,2,0,41401,7051,0,35d860fe5,2.0,3,109
2,1,289,266,1,5,7,0,2,1,2,1,2,1,1,0,41326,6418,0,2acc0a068,6.0,1,189
2,20,304,271,1,2,5,0,3,3,1,1,1,1,1,100,41336,2293,0,99aa7a5a6,2.0,4,3
2,1,265,0,2,1,2,6,2,2,2,2,2,1,1,0,41336,3491,0,c15c93964,3.0,2,64
1,15,307,128,2,1,7,0,2,1,1,1,1,1,1,0,41326,4616,0,8ab591301,1.0,4,20
1,30,307,0,1,1,0,0,2,2,1,1,1,1,1,0,41326,1258,0,458adc77a,1.0,2,52
1,2,307,307,1,1,2,7,3,2,2,1,2,2,1,0,41326,1841,0,0256cac2b,1.0,4,22
1,9,178,169,2,1,5,7,1,3,1,1,2,1,1,300,41326,3210,0,ef0822572,3.0,2,95
2,4,247,266,1,1,0,0,2,1,1,1,2,1,1,0,41326,6534,0,f432156e6,2.0,1,15
1,12,152,307,1,1,0,0,2,1,2,1,1,1,1,0,41401,6007,0,71aed274c,2.0,2,64
1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,4199,0,a5bed2b62,2.0,1,44
1,2,307,0,1,1,2,0,2,1,2,3,2,1,1,0,41326,5897,0,54791dc58,3.0,2,31
2,0,266,0,2,1,2,3,2,1,1,1,1,1,1,0,41326,3266,0,d0e5d766c,1.0,2,14
2,3,265,0,2,2,5,6,1,2,2,2,2,1,3,0,41326,2380,0,7cdd625cc,9.0,2,138
1,36,83,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,1042,0,d0b98e001,2.0,1,39
1,24,307,0,1,2,0,0,2,2,1,1,1,1,1,0,41330,2734,0,f03ea3fd5,5.0,4,74
2,4,266,306,2,1,7,0,2,1,1,1,2,1,1,0,41401,576,0,cdab8ba8e,5.0,2,321
2,2,292,299,2,2,5,7,1,1,2,1,2,1,1,0,41401,5387,0,c8eef30bd,4.0,2,21
2,3,266,0,1,4,7,0,1,1,1,1,1,1,1,100,41326,4825,0,3627b7f09,4.0,0,42
1,24,20,0,2,1,2,7,2,1,3,3,3,1,1,0,41401,2023,0,6aee1d8da,2.0,3,18
1,1,307,0,2,1,0,0,2,1,2,1,2,1,1,0,41326,1710,0,9fb2a918d,5.0,3,52
2,2,265,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,2164,0,499ea31b5,4.0,0,38
1,7,307,307,2,2,0,0,2,2,2,2,1,1,1,0,41326,1097,0,43ff07bab,1.0,4,56
2,4,265,0,3,1,2,4,2,2,3,3,3,1,2,0,41326,5118,0,72482852e,3.0,4,4
1,61,307,307,1,1,2,0,2,2,2,2,2,1,1,0,41326,774,0,3d6f14681,2.0,4,30
2,2,266,0,3,1,3,7,2,2,1,1,2,1,2,0,41326,6787,0,86da09472,3.0,1,77
1,3,307,0,1,1,7,0,1,1,2,1,2,1,1,0,41326,4150,0,2756d496e,4.0,0,103
1,2,307,0,2,2,0,0,2,2,1,2,2,1,1,40,41327,3575,0,2ccf25b91,4.0,4,90
1,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,1095,0,9d64175e7,1.0,3,12
1,1,307,0,1,1,2,0,2,2,2,2,2,2,1,0,41327,3575,0,4370b5ff7,5.0,2,19
1,24,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41327,2289,0,1635eac9a,3.0,4,19
1,3,307,0,2,2,3,0,2,1,1,1,2,1,1,0,41401,5715,0,5d47e7e18,14.0,0,66
2,3,266,0,2,2,6,7,2,1,3,3,3,1,1,0,41326,4703,0,2581f9792,0.0,4,91
2,2,266,0,1,7,0,0,2,2,1,1,2,1,1,0,41326,5642,0,c1b7a178a,1.0,2,36
2,12,266,0,2,4,5,7,2,1,1,1,1,1,1,0,41327,4461,0,08fcb3796,3.0,0,40
1,1,307,0,3,1,2,0,2,1,2,2,2,2,8,0,41326,5825,0,046059638,6.0,0,121
1,4,307,0,2,1,2,7,2,2,2,2,2,1,1,0,41401,6611,0,84998166f,1.0,4,32
1,2,307,0,2,2,7,0,2,2,2,2,2,1,1,0,41326,753,0,c4ab38782,1.0,2,54
1,1,103,0,2,1,2,0,2,1,2,1,2,1,2,0,41401,2274,0,7a875ef01,3.0,4,44
2,12,265,265,2,1,0,0,2,2,2,1,2,1,1,0,41401,2884,0,c702e00d2,2.0,3,37
1,36,307,0,2,1,2,0,3,1,2,2,2,1,1,0,41401,386,0,88bc9864c,3.0,4,27
2,2,266,0,1,6,7,0,1,1,2,2,2,1,1,0,41326,6439,0,8f49d2828,1.0,2,100
2,1,299,0,2,1,4,7,2,2,2,2,2,1,1,0,41401,2259,0,5f9abe87c,4.0,1,13
1,5,307,0,1,2,7,0,1,1,3,3,3,2,1,0,41326,5329,0,ef1eaf326,1.0,0,141
2,24,266,0,1,1,2,0,2,1,3,1,1,1,1,0,41326,3197,0,63ba3f4a7,2.0,4,37
2,2,285,265,2,1,4,7,2,2,2,2,2,1,1,50,41326,4227,0,37c989ac5,4.0,1,62
2,3,265,0,2,7,0,0,2,2,2,2,2,1,1,0,41326,4790,0,b3111f360,1.0,4,60
1,1,307,0,1,2,5,7,2,2,2,1,2,1,5,0,41327,2983,2,88cdc9a60,23.0,4,99
2,1,266,0,2,3,6,0,2,1,1,1,1,1,1,0,41401,3383,1,cd8af1bda,3.0,2,41
1,5,152,205,1,2,0,0,2,1,3,3,3,1,1,0,41326,4492,0,c9905105f,2.0,0,25
2,5,299,264,2,4,0,0,3,3,2,1,2,1,1,0,41326,1555,0,be8901107,1.0,1,36
1,4,307,0,2,1,6,0,2,1,1,1,1,1,1,0,41326,6300,0,d99ea593a,2.0,4,82
1,4,307,0,1,2,0,0,2,1,1,1,3,1,1,0,41332,5645,0,5c810c552,4.0,4,21
2,3,266,0,2,1,2,6,2,1,2,2,2,1,1,0,41326,6755,0,35907f15e,3.0,2,16
1,4,152,213,2,5,0,0,1,2,1,1,1,1,1,200,41401,5387,0,9c8209bae,7.0,2,23
1,3,307,0,2,1,2,6,1,2,2,2,2,1,1,0,41326,5393,0,18aa41749,2.0,4,22
1,2,307,0,2,2,5,7,2,1,2,1,2,2,1,0,41401,3956,0,6ea58b8ac,4.0,4,99
1,2,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41401,5746,0,b119aa181,1.0,2,20
1,3,18,0,2,1,4,7,1,1,3,3,3,1,1,0,41326,5949,0,8d3b5e6e9,4.0,4,47
1,4,307,0,2,3,5,0,2,1,1,1,2,1,1,0,41326,2153,0,6c8fc6e8f,2.0,0,58
2,2,266,0,3,1,2,7,2,1,2,1,2,1,3,0,41326,3239,0,ae19ab91d,3.0,2,39
1,10,109,0,1,5,0,0,3,1,1,1,2,1,1,0,41401,3444,0,06bf9e676,1.0,1,2
1,3,202,307,2,5,6,7,2,1,2,1,2,1,1,0,41326,6220,0,5bb7dbfc2,4.0,3,73
1,2,307,307,3,1,2,7,2,2,2,2,2,1,6,0,41336,3705,0,e8a1f3d1b,1.0,1,21
2,2,266,266,1,1,2,0,1,1,1,1,2,1,1,50,41326,841,0,fa1c96e93,6.0,3,63
2,1,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41326,6066,0,37f8a39c4,1.0,4,35
2,3,265,0,3,5,6,7,2,2,2,1,2,1,3,0,41326,4270,0,22e1f3438,2.0,2,42
1,15,307,0,1,2,5,0,2,1,1,1,1,1,1,0,41326,4808,1,907f77c78,1.0,3,68
2,5,285,265,2,1,2,7,3,2,2,2,2,1,1,0,41401,5277,0,0ca5a506e,4.0,3,118
1,2,307,0,2,5,7,0,2,2,1,1,2,1,1,90,41415,850,0,5a98c94bf,1.0,0,56
1,120,307,0,1,2,3,0,2,2,3,3,3,2,1,0,41401,2365,0,8e2723a38,1.0,4,192
2,3,266,0,3,1,2,7,1,1,2,2,1,1,5,0,41401,1069,0,8b2d9c8f5,5.0,4,12
2,2,299,266,2,1,2,6,1,2,2,2,2,1,1,0,41326,1643,0,cfe4df8c6,0.0,4,6
2,3,299,0,3,2,3,5,2,1,2,2,2,1,3,0,41326,5554,0,5dce619e3,5.0,1,28
2,12,265,0,2,1,2,0,2,2,2,2,1,1,1,0,41326,1199,0,f35683806,3.0,3,77
2,2,265,0,1,1,6,0,2,2,2,2,2,1,1,0,41326,3293,0,3b6f9b47b,1.0,3,3
2,2,265,0,2,6,0,0,2,1,2,2,2,1,1,0,41326,3533,0,81694b7db,5.0,1,11
2,5,264,0,2,5,7,0,3,3,2,1,2,1,1,0,41326,6323,0,3a561640c,1.0,0,13
1,2,307,0,2,5,7,0,1,1,1,1,2,1,1,50,41326,5653,0,05bde54cc,3.0,2,3
2,3,266,0,3,1,2,0,1,1,2,2,2,1,4,0,41327,3274,0,cca989ab8,4.0,0,113
2,6,266,0,2,1,2,3,1,1,1,1,1,1,1,30,41401,861,0,9fc14401a,1.0,3,52
2,5,266,0,1,1,2,6,1,2,1,1,2,1,1,0,41401,4071,0,bd8312dcc,4.0,4,27
2,6,266,266,2,1,4,7,2,1,2,1,2,1,1,0,41401,3436,0,e11190906,3.0,4,6
2,3,266,0,2,1,4,6,2,1,2,2,2,1,1,50,41401,4938,0,39a784870,4.0,2,26
2,2,283,0,2,1,6,7,1,1,2,1,3,1,1,50,41401,4291,0,a0bdb767f,2.0,4,23
1,18,207,0,1,2,6,0,1,3,1,1,2,1,1,0,41327,3603,0,471d0c9dd,2.0,0,119
2,12,304,0,1,2,7,0,3,3,1,1,2,1,1,200,41326,4101,0,ce2004c9e,4.0,4,27
1,31,307,0,2,3,5,0,1,1,1,1,1,1,1,80,41326,5901,0,11d50c573,5.0,4,74
2,2,266,0,1,5,0,0,1,1,2,2,2,1,1,0,41401,2776,0,43507e6c1,4.0,0,105
1,2,307,307,2,2,0,0,2,1,1,1,2,1,1,200,41326,2227,0,5b3c81931,4.0,3,1
2,3,265,0,2,1,4,7,2,2,2,1,3,1,1,0,41326,659,0,1e62a77e1,1.0,1,90
2,6,266,0,2,1,4,7,2,1,1,1,2,1,1,0,41401,518,0,ddc05ffe3,2.0,0,5
2,3,266,0,1,2,5,7,1,1,2,2,2,2,1,0,41326,1171,0,1927c2ed2,4.0,1,300
2,3,299,0,1,2,0,0,1,1,1,1,2,1,1,0,41401,5730,0,6dacaf7cf,1.0,1,78
1,7,307,307,1,1,2,4,2,1,1,1,3,1,1,0,41336,2028,0,6d815d3ef,0.0,4,29
1,2,307,307,2,3,4,0,2,1,1,1,2,1,1,0,41326,4441,0,2a3c60549,9.0,0,115
1,2,307,0,3,1,2,7,2,1,3,3,3,1,8,0,41401,5387,0,03b0568b3,5.0,3,29
1,3,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,6264,0,7448f3165,8.0,3,181
1,19,307,0,1,3,7,0,3,1,1,1,2,1,1,0,41326,2958,0,78631549e,5.0,3,70
2,3,266,0,2,3,4,7,1,1,2,2,2,1,1,0,41401,3314,0,5e8cbcc56,6.0,3,166
1,3,307,0,2,1,2,5,2,1,1,1,2,1,1,0,41401,5715,0,ff355a086,6.0,0,56
2,2,254,0,2,1,5,7,2,1,2,1,2,1,1,0,41330,2120,0,b810732ac,3.0,3,16
2,12,264,0,2,1,6,7,2,3,3,3,3,1,1,5,41326,2674,0,3c0ca0676,5.0,1,108
2,4,280,294,2,5,6,7,2,3,3,3,2,1,1,0,41401,4051,0,d3ccb2482,1.0,1,50
2,2,265,266,1,1,2,7,2,2,1,1,2,1,2,100,41326,841,0,18553e89b,7.0,3,44
1,144,232,0,1,5,0,0,2,2,3,3,2,1,1,0,41326,4791,0,077001793,1.0,3,98
2,4,265,0,2,1,3,6,3,2,2,1,1,1,1,30,41401,4051,0,bfa9377c9,2.0,3,25
1,4,307,0,2,2,5,0,2,1,1,1,1,1,1,0,41326,4492,0,2c7f82441,3.0,0,31
2,3,265,0,2,1,7,0,1,2,3,1,3,1,1,0,41401,4161,0,36010cec4,15.0,3,106
2,5,264,0,2,3,7,0,3,3,2,1,2,1,1,0,41326,6323,0,298e0e899,1.0,0,13
2,12,265,0,1,1,6,7,3,2,2,2,2,1,1,0,41326,971,0,9baadfabf,1.0,0,55
1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,3589,0,59b224cc9,6.0,4,138
1,24,307,213,2,1,2,0,2,2,1,1,3,1,1,0,41401,6621,0,6edcc1f1b,3.0,4,128
1,12,141,307,1,4,0,0,2,1,2,1,1,1,1,30,41326,4491,0,2d88536fc,1.0,4,94
2,4,266,0,1,1,7,0,1,1,2,1,2,1,1,0,41326,2847,0,03c49f5aa,7.0,1,22
2,1,282,0,1,1,6,0,2,2,1,1,2,1,1,0,41326,3425,0,c63b71f0d,1.0,1,27
1,60,205,0,1,3,5,7,1,2,3,3,1,1,1,0,41326,4791,0,9fce612cf,13.0,3,108
2,4,285,299,1,4,0,0,1,2,2,1,2,1,3,100,41401,913,0,129df65b1,0.0,4,4
1,3,307,0,3,2,4,5,2,1,3,3,3,1,5,0,41327,5734,0,594e3dc3f,1.0,4,49
1,29,213,141,2,5,7,0,2,2,1,1,1,1,1,0,41326,4791,0,ada6358f5,7.0,3,52
2,2,266,0,1,1,7,0,1,1,1,1,2,1,1,0,41326,1622,0,6c6a12fd4,5.0,0,22
2,2,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,1199,0,81d6d070c,4.0,1,26
2,37,285,265,2,2,5,0,2,3,2,1,2,1,1,0,41336,5470,0,7d669222e,3.0,0,30
2,96,285,292,2,6,7,0,2,2,1,1,1,1,2,0,41401,4347,0,9cbc1fb81,5.0,0,138
1,3,307,75,2,2,0,0,1,1,1,1,2,1,1,0,41327,5621,0,de41ebc79,3.0,2,5
2,1,265,0,2,1,2,7,2,2,2,2,2,1,1,0,41326,3293,0,03c6478b9,1.0,2,7
2,1,265,0,1,1,0,0,2,2,2,2,2,1,1,0,41401,5730,0,160dcaec8,4.0,2,78
2,1,264,0,1,1,7,0,1,3,2,2,2,1,1,0,41401,468,0,68a3c10cb,4.0,2,89
1,33,206,213,2,3,4,7,2,2,1,1,1,1,1,10,41326,2633,0,7c9e28902,4.0,4,39
2,4,266,0,1,6,7,0,2,1,2,2,2,1,1,0,41326,5532,0,958a86135,5.0,2,9
2,4,265,285,2,4,7,0,2,2,2,1,2,1,1,0,41326,3340,0,26415ba6c,1.0,0,107
2,4,266,0,1,3,0,0,2,1,1,1,1,1,1,100,41326,245,0,ec4351554,2.0,2,28
1,2,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41326,5450,0,d2f04a19a,2.0,4,123
2,2,266,0,3,1,6,7,1,1,2,2,2,1,3,0,41401,3494,0,093a35049,3.0,1,8
1,2,307,0,2,1,2,5,3,1,1,1,2,1,1,0,41326,3174,0,ddfea1140,4.0,2,35
2,5,266,266,2,1,6,0,2,1,2,1,2,1,1,0,41401,738,0,7188b5e8c,1.0,2,48
2,12,266,0,2,2,4,5,2,1,2,1,1,1,1,0,41326,7085,0,ed40421f9,1.0,2,44
1,6,103,307,2,1,0,0,3,2,1,1,2,1,1,0,41326,2326,0,a3eb4fe4d,2.0,4,84
2,3,251,0,3,1,5,6,2,2,2,2,2,1,3,50,41401,303,0,c86e1aab2,4.0,4,10
2,6,266,0,2,1,3,7,2,1,2,2,2,1,2,0,41326,1325,0,6d238adbb,5.0,0,55
2,1,265,265,1,1,7,0,2,2,2,2,2,1,1,0,41326,5807,0,e736f4022,3.0,1,283
2,10,292,268,3,2,3,7,2,1,2,2,2,1,3,0,41326,3162,0,e88f72461,3.0,2,48
1,2,307,307,2,4,0,0,2,2,1,1,2,1,1,0,41326,5096,0,355e8bc38,1.0,3,2
2,12,285,292,1,1,7,0,3,3,2,1,2,1,1,0,41326,5669,0,2acf3fdce,2.0,1,31
1,1,307,307,1,7,0,0,2,1,2,2,2,1,1,0,41327,2289,0,4b02a097c,1.0,1,23
1,12,307,44,1,1,2,0,2,1,3,3,2,1,1,0,41326,4791,0,0f9f0dd0e,3.0,2,138
1,2,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,5096,0,c565589a8,4.0,2,2
2,3,265,0,2,1,4,7,2,2,2,2,2,1,1,0,41326,735,0,d181cbafa,5.0,3,270
2,41,283,0,2,1,7,0,3,2,1,1,1,1,1,0,41326,6283,0,01da89f29,5.0,4,170
1,12,179,179,2,2,5,0,1,2,3,3,3,2,1,0,41327,2289,0,7e6d7cbb3,1.0,2,158
1,24,141,0,1,5,7,0,3,1,1,3,2,1,1,0,41326,6218,0,5abad9f6a,4.0,0,156
1,1,307,0,2,1,3,0,2,1,1,1,2,1,1,0,41401,2852,0,f1c935c58,4.0,0,68
2,5,265,0,1,4,7,0,2,2,1,1,2,1,1,100,41326,5673,0,97baac4eb,4.0,1,30
1,1,307,0,1,2,5,0,2,1,2,1,2,1,1,0,41401,127,0,00156db4a,5.0,1,75
1,2,307,307,2,1,7,0,2,1,2,2,2,1,4,0,41401,5055,0,040ca87c8,2.0,0,7
2,2,266,0,2,2,5,7,2,1,2,2,2,1,2,0,41326,1043,0,735cca94d,3.0,0,22
1,60,218,0,2,2,0,0,2,2,3,1,1,1,1,0,41326,4791,0,aba03a4c5,3.0,1,57
1,24,307,0,2,2,0,0,1,2,3,3,3,1,1,0,41326,2804,0,1453baee9,3.0,0,14
2,7,266,0,1,1,2,0,2,1,2,2,2,1,2,0,41401,6923,0,b0d64a249,5.0,4,46
1,3,307,0,1,1,2,7,2,1,2,1,2,1,1,50,41332,2344,0,175f4a910,2.0,4,44
1,3,307,0,2,2,0,0,2,1,2,1,3,1,1,0,41326,3169,0,5c82c5903,2.0,4,7
2,24,285,266,1,1,7,0,2,1,2,2,1,1,1,0,41401,6185,0,73886439d,1.0,0,9
2,3,266,0,3,2,6,7,1,1,2,2,2,1,5,0,41327,3603,0,30b53966f,7.0,0,202
2,12,264,0,2,1,6,7,2,3,3,3,3,1,1,0,41330,2944,0,16504b328,7.0,3,1
2,6,292,265,2,5,7,0,2,2,2,1,2,1,1,0,41326,2057,0,8b85a3893,5.0,3,16
1,12,307,307,1,1,7,0,2,2,1,1,1,1,1,0,41326,3051,0,4f2eb42f8,7.0,0,41
1,2,307,307,1,2,0,0,2,1,1,1,2,1,1,100,41326,2227,0,412d7406c,2.0,3,4
2,33,266,0,2,1,0,0,2,1,1,1,1,1,1,30,41326,2804,0,625a7d4a9,2.0,0,26
2,10,265,0,1,4,0,0,3,2,3,3,3,1,1,0,41326,211,0,38f06e4fe,8.0,1,48
1,24,307,0,2,1,2,0,2,1,3,3,1,2,1,0,41401,4733,0,415838cf0,2.0,0,27
1,1,15,307,2,5,0,0,2,1,2,2,2,1,1,0,41335,5881,0,cf8539482,3.0,1,18
1,24,152,205,1,2,5,0,1,2,1,1,1,1,1,0,41326,6764,0,c29d4becf,8.0,0,46
1,8,195,179,2,5,0,0,2,2,1,1,1,1,1,0,41326,272,0,1f983f20b,5.0,3,61
1,67,179,0,2,2,0,0,1,2,1,1,1,1,1,300,41401,647,0,9fb186834,1.0,3,163
1,2,307,0,2,1,2,7,2,2,1,1,2,1,3,0,41401,4110,0,7993d67e3,10.0,3,201
2,3,271,292,2,5,0,0,1,1,2,1,2,1,1,0,41401,5387,0,ca92437c1,5.0,2,27
1,7,307,0,1,1,0,0,2,2,2,2,2,1,1,0,41326,1487,0,146005aa0,1.0,3,68
1,1,307,103,2,1,2,3,2,1,2,2,2,1,1,0,41401,1049,0,570fb2f6c,3.0,1,37
1,1,307,0,1,1,2,3,2,2,2,1,1,1,1,0,41332,6970,0,47a6aa527,3.0,0,28
2,2,265,0,3,1,3,7,2,2,2,2,2,1,3,1,41401,6625,0,fb67eb5d9,2.0,3,11
1,1,307,0,3,2,7,0,1,1,2,2,2,1,3,0,41332,7027,0,9a3224461,23.0,3,138
2,1,283,0,2,1,0,0,1,2,2,1,2,2,1,0,41326,5802,0,a18843d35,1.0,2,54
2,3,266,0,1,1,7,0,1,1,1,1,2,1,1,0,41401,5326,0,6df350974,9.0,2,243
1,5,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41327,399,0,cff0d8c7b,1.0,2,79
2,11,292,299,2,7,0,0,1,1,2,1,1,1,2,0,41326,2127,0,086e528f0,3.0,4,42
1,12,103,206,1,1,7,0,3,3,1,1,2,1,1,400,41326,1860,0,0a555d688,4.0,0,12
2,2,292,266,2,2,7,0,1,2,2,2,2,1,1,0,41401,3893,0,b47536db5,5.0,1,52
1,48,179,0,1,7,0,0,2,2,1,3,2,1,1,0,41326,5129,0,7ac66a1c2,1.0,2,37
1,9,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,1347,0,fa73b1181,4.0,4,72
1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,6559,0,5943080b2,1.0,1,7
2,4,266,265,1,1,0,0,2,1,3,3,2,1,1,0,41326,2594,0,3e2c46391,5.0,3,82
1,2,307,0,1,5,0,0,2,1,1,1,2,1,1,0,41327,889,0,f00ab93ab,1.0,0,3
2,5,266,0,2,1,4,7,2,1,2,2,2,1,1,0,41326,4048,0,c2d6ff297,2.0,3,25
2,2,266,0,2,6,7,0,1,1,2,1,2,2,1,0,41330,5358,0,da2cbec0f,2.0,3,47
2,24,266,0,1,6,7,0,2,1,2,2,1,1,1,0,41326,1989,0,88819fc55,1.0,4,5
1,60,189,0,1,1,0,0,3,1,1,1,2,1,1,0,41326,4791,0,76dae2b3e,0.0,1,42
1,4,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41401,4459,0,64ea72fca,1.0,4,18
2,3,265,0,1,5,7,0,2,2,3,3,2,1,1,0,41326,6432,0,eb22ed27d,4.0,3,11
2,2,265,0,1,3,4,0,2,2,2,1,2,1,1,0,41326,4813,0,beee81f51,3.0,0,9
1,1,307,0,2,5,0,0,2,1,2,1,2,1,1,0,41326,6016,0,c42153e51,1.0,3,98
2,3,266,0,2,1,5,6,1,1,1,1,2,1,1,0,41326,2394,0,3a64a5704,12.0,3,430
2,3,264,266,1,1,6,7,2,2,2,2,2,1,1,80,41326,4227,0,1a5e5d34c,5.0,1,57
1,72,20,20,1,1,2,7,2,2,1,1,2,1,1,0,41326,5096,0,062f73a4b,1.0,3,2
1,6,152,307,1,1,2,0,1,1,2,1,2,1,1,0,41326,2326,0,3ded98af9,3.0,4,140
2,24,306,0,2,1,3,7,2,1,2,2,1,1,1,0,41327,602,0,4269e363d,5.0,0,121
2,4,292,0,2,2,7,0,1,1,2,2,2,1,1,0,41401,984,0,588ac0ef1,2.0,0,49
1,1,307,218,1,1,5,0,2,1,2,1,2,1,1,0,41326,4791,0,a21f20530,2.0,2,47
2,62,301,0,2,2,0,0,3,2,1,1,1,1,1,0,41401,1897,0,a3f6438ea,4.0,1,207
1,24,307,0,1,5,7,0,2,1,3,3,3,1,1,0,41336,5408,0,7983db8d9,4.0,3,65
2,2,265,0,1,1,7,0,2,2,1,1,2,1,1,0,41326,1360,0,b589d804e,8.0,2,61
2,3,247,243,1,3,4,5,2,1,2,2,2,1,1,0,41326,2131,0,f98b9d62a,3.0,1,154
1,6,179,147,2,1,2,7,1,1,1,1,3,1,1,600,41326,6102,0,dbd4f79ef,4.0,4,316
1,3,307,0,2,1,5,7,2,2,2,2,2,1,2,0,41326,450,0,d9b9b0174,4.0,3,18
1,36,205,0,2,2,5,0,1,2,1,1,1,1,1,0,41326,7071,0,9aa5ab22f,1.0,1,51
1,5,307,0,3,2,5,0,2,2,1,1,2,1,2,0,41401,6621,0,f8b975c1f,5.0,2,31
2,2,299,0,1,7,0,0,1,1,2,2,2,1,1,0,41401,6036,0,3c313d5d8,1.0,0,58
2,48,266,0,1,3,5,7,2,1,1,1,1,1,1,0,41401,1507,0,6c73602e0,1.0,0,75
2,4,265,266,2,3,0,0,1,2,1,1,2,1,2,0,41401,6005,0,289112dd5,3.0,4,3
2,2,265,0,3,1,2,7,2,2,2,2,2,1,5,0,41326,711,0,0a3d2b273,10.0,0,83
1,36,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,51,0,3c8468196,5.0,4,115
1,3,307,0,1,2,0,0,2,2,2,3,3,1,1,100,41332,761,0,b34a4f038,1.0,4,10
2,1,299,266,1,3,0,0,1,1,2,2,2,1,3,0,41401,1405,0,b2145e15d,1.0,1,97
2,3,264,265,1,1,2,6,2,2,1,1,2,1,2,150,41326,2487,0,5afe2ebbc,20.0,4,79
1,17,307,0,2,1,6,0,3,2,1,1,1,1,1,0,41326,109,0,0d6b8efdc,5.0,4,146
1,19,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41361,1852,0,4d73d97fd,4.0,4,104
2,3,265,0,2,1,2,4,2,2,2,2,2,1,1,0,41326,6755,0,2d8ec2cff,3.0,2,20
2,3,266,0,1,1,6,7,2,1,1,1,2,1,2,0,41326,886,0,bd1eaf778,11.0,3,152
2,2,265,0,2,7,0,0,2,2,2,1,2,1,1,0,41327,4461,0,a039b2be8,5.0,0,74
